frequency,channel,power,log_power
11.23046875,Fp2,2.775063181119837e-12,-11.55672712464965
11.474609375,Fp2,2.496671678705917e-12,-11.602638565178218
11.71875,Fp2,2.3163644062827883e-12,-11.635193117142972
11.962890625,Fp2,2.266322665614404e-12,-11.64467825779134
12.20703125,Fp2,2.0845583449228333e-12,-11.680985944853623
12.451171875,Fp2,1.883468326963224e-12,-11.725041678641363
12.6953125,Fp2,2.083135565545295e-12,-11.681282466272858
12.939453125,Fp2,1.996394894391765e-12,-11.699753549475279
13.18359375,Fp2,1.831415761742815e-12,-11.737213052457594
13.427734375,Fp2,1.942025761717195e-12,-11.71174501330679
13.671875,Fp2,1.8710988402752706e-12,-11.727903270408943
13.916015625,Fp2,1.8090417134803453e-12,-11.742551418919362
14.16015625,Fp2,1.7062472835557782e-12,-11.767958027036517
14.404296875,Fp2,1.6881019053742705e-12,-11.772601339934376
14.6484375,Fp2,1.6311297835101757e-12,-11.787511482233853
14.892578125,Fp2,1.4822813025861109e-12,-11.829069369522804
15.13671875,Fp2,1.2819270437255262e-12,-11.892136690424856
15.380859375,Fp2,1.377097452833826e-12,-11.861035325007855
15.625,Fp2,1.297161352367576e-12,-11.887005999178479
15.869140625,Fp2,1.1129470002070229e-12,-11.953525516766534
16.11328125,Fp2,1.259245573156506e-12,-11.899889567217983
16.357421875,Fp2,1.165399682829839e-12,-11.93352510444157
16.6015625,Fp2,1.12756596566161e-12,-11.947858041303832
16.845703125,Fp2,1.02182622246777e-12,-11.990622956491368
17.08984375,Fp2,9.212238440010976e-13,-12.035634829735066
17.333984375,Fp2,1.0608696202336606e-12,-11.974337987156527
17.578125,Fp2,1.2545275435835038e-12,-11.901519799160043
17.822265625,Fp2,1.1184911697199746e-12,-11.951367440228081
18.06640625,Fp2,9.541409580274992e-13,-12.020387460965301
18.310546875,Fp2,8.40673376540001e-13,-12.075372706127325
18.5546875,Fp2,8.276872904894388e-13,-12.082133713537026
18.798828125,Fp2,8.27789458767617e-13,-12.082080108290665
19.04296875,Fp2,8.527819548127527e-13,-12.069161998055028
19.287109375,Fp2,8.913175780764509e-13,-12.049967528474623
19.53125,Fp2,7.514057588910372e-13,-12.124125480759172
19.775390625,Fp2,8.136865701118933e-13,-12.089542851970995
20.01953125,Fp2,8.342760286866296e-13,-12.078690234851614
20.263671875,Fp2,7.842420163649786e-13,-12.105549893753945
20.5078125,Fp2,6.680240200876834e-13,-12.175207921350824
20.751953125,Fp2,6.959054989215442e-13,-12.157449731773633
20.99609375,Fp2,6.531994737092844e-13,-12.184954173851544
21.240234375,Fp2,5.833992446146913e-13,-12.234034137538393
21.484375,Fp2,5.117756937478454e-13,-12.290920344321943
21.728515625,Fp2,5.70583118379772e-13,-12.243681081790347
21.97265625,Fp2,5.560027149203548e-13,-12.254923087784759
22.216796875,Fp2,7.01275814680972e-13,-12.154111138616853
22.4609375,Fp2,5.772328243388673e-13,-12.23864898072491
22.705078125,Fp2,5.018491450875319e-13,-12.299426811344977
22.94921875,Fp2,4.487059262087121e-13,-12.348038194557084
23.193359375,Fp2,5.544611340776485e-13,-12.256128891078731
23.4375,Fp2,5.592444340021495e-13,-12.252398329616996
23.681640625,Fp2,4.648770198118242e-13,-12.332661921692988
23.92578125,Fp2,5.230113311398428e-13,-12.28148890195835
24.169921875,Fp2,5.147762374776868e-13,-12.288381508718897
24.4140625,Fp2,4.453884511082352e-13,-12.351261048381891
24.658203125,Fp2,4.71532866378093e-13,-12.326488031051387
24.90234375,Fp2,4.598804266504707e-13,-12.337355074397676
25.146484375,Fp2,5.268469005273523e-13,-12.278315570586525
25.390625,Fp2,4.501490243551736e-13,-12.346643686800425
25.634765625,Fp2,4.725181835503244e-13,-12.325581474215845
25.87890625,Fp2,4.346680779265697e-13,-12.361842253274544
26.123046875,Fp2,4.358965455957008e-13,-12.360616572676902
26.3671875,Fp2,4.401081548684196e-13,-12.356440584217006
26.611328125,Fp2,3.9042331682656194e-13,-12.408464253334438
26.85546875,Fp2,3.663304233870906e-13,-12.43612701210131
27.099609375,Fp2,3.9341661428744473e-13,-12.40514730343804
27.34375,Fp2,3.6773018414087537e-13,-12.434470720776208
27.587890625,Fp2,4.215292704936794e-13,-12.375172263097308
27.83203125,Fp2,4.018109944060042e-13,-12.395978184201672
