frequency,channel,power,log_power,patient
1.220703125,F3,3.2698518238494675e-10,-9.485471927322155,Alzheimer's
1.46484375,F3,2.2866114899598267e-10,-9.640807618558869,Alzheimer's
1.708984375,F3,1.5835366186037283e-10,-9.800371889302708,Alzheimer's
1.953125,F3,1.3323012443991428e-10,-9.875397566465718,Alzheimer's
2.197265625,F3,9.682294004108398e-11,-10.014021734086851,Alzheimer's
2.44140625,F3,7.479457365373904e-11,-10.126129909056967,Alzheimer's
2.685546875,F3,6.264911705506482e-11,-10.203085045353236,Alzheimer's
2.9296875,F3,4.8171857433324974e-11,-10.31720660763011,Alzheimer's
3.173828125,F3,4.1865240621481246e-11,-10.378146408330494,Alzheimer's
3.41796875,F3,3.689475611304005e-11,-10.433035356144645,Alzheimer's
3.662109375,F3,3.078120259898076e-11,-10.5117144166066,Alzheimer's
3.90625,F3,2.4345833646306463e-11,-10.61357534981835,Alzheimer's
4.150390625,F3,2.1611785715532365e-11,-10.665309347213872,Alzheimer's
4.39453125,F3,1.7908707503905252e-11,-10.746935756651084,Alzheimer's
4.638671875,F3,1.5212607601418257e-11,-10.817796336910645,Alzheimer's
4.8828125,F3,1.4087484611631872e-11,-10.851166545344205,Alzheimer's
5.126953125,F3,1.2005411813106724e-11,-10.920622938056573,Alzheimer's
5.37109375,F3,1.0894424795665015e-11,-10.962795694712192,Alzheimer's
5.615234375,F3,9.321200593424502e-12,-11.030528145852209,Alzheimer's
5.859375,F3,8.973754508744587e-12,-11.047025815453257,Alzheimer's
6.103515625,F3,8.11029839404143e-12,-11.090963166935374,Alzheimer's
6.34765625,F3,7.412161599995306e-12,-11.13005512075881,Alzheimer's
6.591796875,F3,6.098018764038274e-12,-11.214811243613514,Alzheimer's
6.8359375,F3,5.444517815940812e-12,-11.264040576725268,Alzheimer's
7.080078125,F3,5.587976534802518e-12,-11.252745426256348,Alzheimer's
7.32421875,F3,5.017305812988911e-12,-11.299529427207068,Alzheimer's
7.568359375,F3,4.957139006245646e-12,-11.304768902599994,Alzheimer's
7.8125,F3,4.377669611653412e-12,-11.358757018293486,Alzheimer's
8.056640625,F3,4.623597345868247e-12,-11.335019994241888,Alzheimer's
8.30078125,F3,4.1167795991168004e-12,-11.38544238329389,Alzheimer's
8.544921875,F3,3.4036786986711266e-12,-11.468051443293705,Alzheimer's
8.7890625,F3,3.406010344832056e-12,-11.467754037319793,Alzheimer's
9.033203125,F3,3.229688837491077e-12,-11.490839317504872,Alzheimer's
9.27734375,F3,3.107486096726934e-12,-11.50759080576863,Alzheimer's
9.521484375,F3,2.93245846546408e-12,-11.532768130396578,Alzheimer's
9.765625,F3,2.691871341384295e-12,-11.569945701157616,Alzheimer's
10.009765625,F3,2.236300181147768e-12,-11.650469901024437,Alzheimer's
10.25390625,F3,2.2531200158643087e-12,-11.647215674303954,Alzheimer's
10.498046875,F3,2.380766696643499e-12,-11.623283161220373,Alzheimer's
10.7421875,F3,2.148797595133325e-12,-11.66780449072381,Alzheimer's
10.986328125,F3,2.083042318615602e-12,-11.681301906934372,Alzheimer's
11.23046875,F3,1.948159103838168e-12,-11.71037557769492,Alzheimer's
11.474609375,F3,2.088937563057604e-12,-11.68007454059642,Alzheimer's
11.71875,F3,1.6833278821978929e-12,-11.773831282978351,Alzheimer's
11.962890625,F3,1.5713489393584236e-12,-11.80372736326645,Alzheimer's
12.20703125,F3,1.654459742829074e-12,-11.78134379585372,Alzheimer's
12.451171875,F3,1.5570968392309664e-12,-11.807684376875802,Alzheimer's
12.6953125,F3,1.6195277743253205e-12,-11.790611599594037,Alzheimer's
12.939453125,F3,1.579723370202426e-12,-11.801418956914516,Alzheimer's
13.18359375,F3,1.457605613793484e-12,-11.836359967734662,Alzheimer's
13.427734375,F3,1.4350059996430904e-12,-11.843146283176372,Alzheimer's
13.671875,F3,1.29543777078349e-12,-11.88758344447241,Alzheimer's
13.916015625,F3,1.191736923834687e-12,-11.923819604609728,Alzheimer's
14.16015625,F3,1.0644674503884501e-12,-11.972867614012236,Alzheimer's
14.404296875,F3,1.128727093967438e-12,-11.947411050024602,Alzheimer's
14.6484375,F3,9.593111869525716e-13,-12.01804049100022,Alzheimer's
14.892578125,F3,1.0720796636680392e-12,-11.969772942063043,Alzheimer's
15.13671875,F3,1.0554003570359495e-12,-11.976582763239511,Alzheimer's
15.380859375,F3,9.367020105424789e-13,-12.028398547596815,Alzheimer's
15.625,F3,9.756316508738518e-13,-12.0107141190011,Alzheimer's
15.869140625,F3,9.465570380860973e-13,-12.023853210987356,Alzheimer's
16.11328125,F3,9.810934140797366e-13,-12.008289639625234,Alzheimer's
16.357421875,F3,8.903830457414573e-13,-12.050423118227515,Alzheimer's
16.6015625,F3,8.478397612610148e-13,-12.071686220120553,Alzheimer's
16.845703125,F3,9.134945838682013e-13,-12.039294023246448,Alzheimer's
17.08984375,F3,7.072102403106729e-13,-12.15045145942284,Alzheimer's
17.333984375,F3,8.406529268220938e-13,-12.075383270643714,Alzheimer's
17.578125,F3,8.433186645583255e-13,-12.074008287642794,Alzheimer's
17.822265625,F3,7.874930699480122e-13,-12.103753259375289,Alzheimer's
18.06640625,F3,7.403461721838359e-13,-12.130565164707551,Alzheimer's
18.310546875,F3,7.448486271038812e-13,-12.127931978383431,Alzheimer's
18.5546875,F3,7.309581980139222e-13,-12.136107458734315,Alzheimer's
18.798828125,F3,6.83180617417989e-13,-12.165464463554152,Alzheimer's
19.04296875,F3,6.818840880751854e-13,-12.166289443800522,Alzheimer's
19.287109375,F3,5.951689409428289e-13,-12.2253597406495,Alzheimer's
19.53125,F3,6.09816716848985e-13,-12.214800674533183,Alzheimer's
19.775390625,F3,6.555469696120833e-13,-12.183396185876946,Alzheimer's
20.01953125,F3,5.958474360838909e-13,-12.224864925072954,Alzheimer's
20.263671875,F3,5.531660911643956e-13,-12.257144449805574,Alzheimer's
20.5078125,F3,5.791498884163194e-13,-12.237209022994934,Alzheimer's
20.751953125,F3,5.749830487680524e-13,-12.24034495867561,Alzheimer's
20.99609375,F3,5.612491817700866e-13,-12.250844279134268,Alzheimer's
21.240234375,F3,5.85915969231534e-13,-12.23216466506703,Alzheimer's
21.484375,F3,5.656780193547718e-13,-12.247430696384914,Alzheimer's
21.728515625,F3,6.000820203636191e-13,-12.221789385354956,Alzheimer's
21.97265625,F3,5.444341297336054e-13,-12.264054657365897,Alzheimer's
22.216796875,F3,5.382401827038465e-13,-12.269023882798352,Alzheimer's
22.4609375,F3,5.315729059466504e-13,-12.274437162977108,Alzheimer's
22.705078125,F3,5.170761257085683e-13,-12.286445513886004,Alzheimer's
22.94921875,F3,4.2563064383594453e-13,-12.37096711198706,Alzheimer's
23.193359375,F3,4.243847927693801e-13,-12.372240186822232,Alzheimer's
23.4375,F3,4.330256945982923e-13,-12.363486332997274,Alzheimer's
23.681640625,F3,3.894505953960629e-13,-12.409547627870095,Alzheimer's
23.92578125,F3,4.362952070572648e-13,-12.360219557950645,Alzheimer's
24.169921875,F3,4.1350085164947033e-13,-12.383523591634326,Alzheimer's
24.4140625,F3,3.990403762908773e-13,-12.39898315866623,Alzheimer's
24.658203125,F3,4.251271445218469e-13,-12.371481164287909,Alzheimer's
24.90234375,F3,4.0534106255668e-13,-12.392179398383988,Alzheimer's
25.146484375,F3,3.902879860761489e-13,-12.40861481705372,Alzheimer's
25.390625,F3,4.033159085635327e-13,-12.39435464715902,Alzheimer's
25.634765625,F3,4.032553157078944e-13,-12.394419899035368,Alzheimer's
25.87890625,F3,4.1774513488946134e-13,-12.37908859925136,Alzheimer's
26.123046875,F3,4.3863464752149686e-13,-12.357897066609484,Alzheimer's
26.3671875,F3,4.054459040738665e-13,-12.39206708258584,Alzheimer's
26.611328125,F3,3.509063240841688e-13,-12.45480880479654,Alzheimer's
26.85546875,F3,3.707710075707949e-13,-12.430894232845484,Alzheimer's
27.099609375,F3,3.868794877066939e-13,-12.41242429589765,Alzheimer's
27.34375,F3,3.3008315214719304e-13,-12.48137664203211,Alzheimer's
27.587890625,F3,3.99154533293444e-13,-12.39885893397868,Alzheimer's
27.83203125,F3,4.019893968465712e-13,-12.3957854020194,Alzheimer's
28.076171875,F3,3.9831682783011147e-13,-12.399771345412464,Alzheimer's
28.3203125,F3,4.08782106912361e-13,-12.388508122264966,Alzheimer's
28.564453125,F3,3.8159389164105993e-13,-12.418398585875211,Alzheimer's
28.80859375,F3,3.82564296056013e-13,-12.417295564233989,Alzheimer's
29.052734375,F3,3.3488506442601774e-13,-12.475104221173202,Alzheimer's
29.296875,F3,3.450521139142133e-13,-12.462115307604552,Alzheimer's
29.541015625,F3,3.5453574670108693e-13,-12.45033996975495,Alzheimer's
29.78515625,F3,3.319472471755008e-13,-12.47893092858792,Alzheimer's
30.029296875,F3,3.275202407189939e-13,-12.484761855486123,Alzheimer's
30.2734375,F3,3.935922505199301e-13,-12.40495346102719,Alzheimer's
30.517578125,F3,4.145386520040305e-13,-12.382434969168104,Alzheimer's
30.76171875,F3,3.699534628032003e-13,-12.431852903281388,Alzheimer's
31.005859375,F3,3.344589505458079e-13,-12.475657177284557,Alzheimer's
31.25,F3,3.286108398874449e-13,-12.483318114590384,Alzheimer's
31.494140625,F3,3.139109222128806e-13,-12.503193573200049,Alzheimer's
31.73828125,F3,3.393153732445023e-13,-12.469396463478937,Alzheimer's
31.982421875,F3,3.1823262704044106e-13,-12.49725529603696,Alzheimer's
32.2265625,F3,3.2262995098126353e-13,-12.491295317845688,Alzheimer's
32.470703125,F3,3.36945137887074e-13,-12.47244080610946,Alzheimer's
32.71484375,F3,3.2431034553992323e-13,-12.489039197058643,Alzheimer's
32.958984375,F3,3.081385385813109e-13,-12.511253981506124,Alzheimer's
33.203125,F3,3.0608552752222874e-13,-12.514157204430193,Alzheimer's
33.447265625,F3,3.0772581791465133e-13,-12.511836065314156,Alzheimer's
33.69140625,F3,3.20153438862281e-13,-12.494641828929954,Alzheimer's
33.935546875,F3,3.4979624286943533e-13,-12.456184859550982,Alzheimer's
34.1796875,F3,3.2167703506377705e-13,-12.49257994283158,Alzheimer's
34.423828125,F3,3.0171939041595045e-13,-12.520396778389662,Alzheimer's
34.66796875,F3,3.41955005924167e-13,-12.466031034190552,Alzheimer's
34.912109375,F3,2.963365933523768e-13,-12.52821471602,Alzheimer's
35.15625,F3,2.8726353164246125e-13,-12.541719504574449,Alzheimer's
35.400390625,F3,2.597168637431589e-13,-12.585499850167308,Alzheimer's
35.64453125,F3,2.740372028104679e-13,-12.562190474119296,Alzheimer's
35.888671875,F3,3.1052891581017493e-13,-12.507897953000786,Alzheimer's
36.1328125,F3,2.763627161387964e-13,-12.558520547648678,Alzheimer's
36.376953125,F3,2.810644666888494e-13,-12.551194056194047,Alzheimer's
36.62109375,F3,2.7919200074457144e-13,-12.554097029036912,Alzheimer's
36.865234375,F3,2.752760802603551e-13,-12.56023152439402,Alzheimer's
37.109375,F3,2.7910069520898124e-13,-12.554239081730472,Alzheimer's
37.353515625,F3,3.0325833024851375e-13,-12.51818726059734,Alzheimer's
37.59765625,F3,2.863927721261757e-13,-12.543037946787814,Alzheimer's
37.841796875,F3,2.8460641698255493e-13,-12.545755312162148,Alzheimer's
38.0859375,F3,2.680796608520309e-13,-12.571736134599018,Alzheimer's
38.330078125,F3,2.820570632718863e-13,-12.549663020201676,Alzheimer's
38.57421875,F3,2.8060789952879493e-13,-12.551900107101403,Alzheimer's
38.818359375,F3,2.916265007338721e-13,-12.535173013277443,Alzheimer's
39.0625,F3,2.532694309085707e-13,-12.596417225483371,Alzheimer's
39.306640625,F3,3.060617869627897e-13,-12.51419089041957,Alzheimer's
39.55078125,F3,2.7897485814238133e-13,-12.55443493458316,Alzheimer's
39.794921875,F3,2.764000904104925e-13,-12.558461819240057,Alzheimer's
0.0,F4,8.238654722698184e-10,-9.084143697793971,Alzheimer's
0.244140625,F4,7.6249283128872e-09,-8.117764235058404,Alzheimer's
0.48828125,F4,2.501190186401828e-09,-8.601853283973416,Alzheimer's
0.732421875,F4,9.065159291495527e-10,-9.04262456014986,Alzheimer's
0.9765625,F4,5.292082080389868e-10,-9.276373428508734,Alzheimer's
1.220703125,F4,3.2906588895311926e-10,-9.48271713443984,Alzheimer's
1.46484375,F4,2.26354549524238e-10,-9.645210772149884,Alzheimer's
1.708984375,F4,1.5972803907508888e-10,-9.796618839987277,Alzheimer's
1.953125,F4,1.3558444365817378e-10,-9.867790136582355,Alzheimer's
2.197265625,F4,9.661560112005583e-11,-10.01495273969959,Alzheimer's
2.44140625,F4,7.493669186852265e-11,-10.125305483045766,Alzheimer's
2.685546875,F4,6.410286807174709e-11,-10.19312253896998,Alzheimer's
2.9296875,F4,5.1821619401603476e-11,-10.285489019636737,Alzheimer's
3.173828125,F4,4.24028756050795e-11,-10.372604690174468,Alzheimer's
3.41796875,F4,3.6765318868947525e-11,-10.434561663000446,Alzheimer's
3.662109375,F4,3.0756482131402413e-11,-10.512063339816304,Alzheimer's
3.90625,F4,2.4882710888671703e-11,-10.604102306462888,Alzheimer's
4.150390625,F4,2.2663597479150055e-11,-10.644671151783434,Alzheimer's
4.39453125,F4,1.8436217985338128e-11,-10.73432816552529,Alzheimer's
4.638671875,F4,1.5888237564494494e-11,-10.798924275131569,Alzheimer's
4.8828125,F4,1.3727186073290635e-11,-10.862418479375751,Alzheimer's
5.126953125,F4,1.179595875484252e-11,-10.928266754649878,Alzheimer's
5.37109375,F4,1.0985361631562283e-11,-10.959185641792455,Alzheimer's
5.615234375,F4,1.0277392477151151e-11,-10.9881170581452,Alzheimer's
5.859375,F4,9.316174203371814e-12,-11.030762399178172,Alzheimer's
6.103515625,F4,8.630107835603977e-12,-11.063983777620228,Alzheimer's
6.34765625,F4,7.710722926212613e-12,-11.11290490234508,Alzheimer's
6.591796875,F4,6.317254696870886e-12,-11.199471613019243,Alzheimer's
6.8359375,F4,5.222247516388536e-12,-11.282142547975686,Alzheimer's
7.080078125,F4,5.3460272953532536e-12,-11.271968828184974,Alzheimer's
7.32421875,F4,4.950412274724411e-12,-11.30535863113068,Alzheimer's
7.568359375,F4,5.1380265082986015e-12,-11.289203659435552,Alzheimer's
7.8125,F4,4.489735772759474e-12,-11.347779217083344,Alzheimer's
8.056640625,F4,4.8048598350647044e-12,-11.318319276829111,Alzheimer's
8.30078125,F4,4.504917138816289e-12,-11.346313192806074,Alzheimer's
8.544921875,F4,3.614465657267261e-12,-11.441955897332887,Alzheimer's
8.7890625,F4,3.65656736771612e-12,-11.436926420829137,Alzheimer's
9.033203125,F4,3.354470251709635e-12,-11.47437605520431,Alzheimer's
9.27734375,F4,3.175445053987345e-12,-11.498195397633316,Alzheimer's
9.521484375,F4,3.287395813642946e-12,-11.48314800223662,Alzheimer's
9.765625,F4,2.817945915629731e-12,-11.550067346488897,Alzheimer's
10.009765625,F4,2.306587244425654e-12,-11.637030113977431,Alzheimer's
10.25390625,F4,2.294192731272516e-12,-11.639370100553233,Alzheimer's
10.498046875,F4,2.4226869142262495e-12,-11.615702706460668,Alzheimer's
10.7421875,F4,2.16906037583543e-12,-11.663728359222674,Alzheimer's
10.986328125,F4,2.1001958981299546e-12,-11.677740194071374,Alzheimer's
11.23046875,F4,1.9467086559321507e-12,-11.710699040050946,Alzheimer's
11.474609375,F4,1.9878057769719026e-12,-11.70162605158359,Alzheimer's
11.71875,F4,1.7341560198779897e-12,-11.760911832163206,Alzheimer's
11.962890625,F4,1.4658473784513341e-12,-11.833911245347624,Alzheimer's
12.20703125,F4,1.7029308603230218e-12,-11.76880298420988,Alzheimer's
12.451171875,F4,1.6017992766262418e-12,-11.795391906800637,Alzheimer's
12.6953125,F4,1.5122274048167648e-12,-11.820382895851331,Alzheimer's
12.939453125,F4,1.4983078206192317e-12,-11.824398953617235,Alzheimer's
13.18359375,F4,1.3223504855866236e-12,-11.878653420960427,Alzheimer's
13.427734375,F4,1.281964548392638e-12,-11.89212398468486,Alzheimer's
13.671875,F4,1.3076989265486802e-12,-11.883492232761986,Alzheimer's
13.916015625,F4,1.2610933749543738e-12,-11.89925275583287,Alzheimer's
14.16015625,F4,1.2399589263755136e-12,-11.90659270059898,Alzheimer's
14.404296875,F4,1.1509752962223325e-12,-11.93893399768164,Alzheimer's
14.6484375,F4,9.713101770313206e-13,-12.012642060862282,Alzheimer's
14.892578125,F4,1.0260987733125814e-12,-11.988810831582969,Alzheimer's
15.13671875,F4,1.028098302566373e-12,-11.987965357888372,Alzheimer's
15.380859375,F4,9.404934247478878e-13,-12.026644236376963,Alzheimer's
15.625,F4,9.408149369023858e-13,-12.026495796111911,Alzheimer's
15.869140625,F4,9.304136515207398e-13,-12.031323926034734,Alzheimer's
16.11328125,F4,1.004843033970448e-12,-11.997901773869923,Alzheimer's
16.357421875,F4,8.173995858121725e-13,-12.087565586687472,Alzheimer's
16.6015625,F4,7.73802759567384e-13,-12.11136972581308,Alzheimer's
16.845703125,F4,8.473272499093832e-13,-12.07194882652717,Alzheimer's
17.08984375,F4,7.844358335760932e-13,-12.10544257567622,Alzheimer's
17.333984375,F4,7.496788129443738e-13,-12.125124762798505,Alzheimer's
17.578125,F4,7.844301454453803e-13,-12.10544572486017,Alzheimer's
17.822265625,F4,7.69284993613046e-13,-12.113912739230798,Alzheimer's
18.06640625,F4,7.874087805317867e-13,-12.103799746625748,Alzheimer's
18.310546875,F4,7.41749992988627e-13,-12.12974244911628,Alzheimer's
18.5546875,F4,6.354074170208199e-13,-12.196947720021283,Alzheimer's
18.798828125,F4,7.008785792026456e-13,-12.154357213060042,Alzheimer's
19.04296875,F4,7.228937783088075e-13,-12.14092551305602,Alzheimer's
19.287109375,F4,6.379775571789555e-13,-12.195194598653089,Alzheimer's
19.53125,F4,6.128610025451858e-13,-12.212638012712612,Alzheimer's
19.775390625,F4,6.242340848476682e-13,-12.204652521385018,Alzheimer's
20.01953125,F4,5.622793935257491e-13,-12.250047832268727,Alzheimer's
20.263671875,F4,5.923516521871425e-13,-12.22742039587198,Alzheimer's
20.5078125,F4,5.719395962955368e-13,-12.24264983550898,Alzheimer's
20.751953125,F4,5.59140931718316e-13,-12.252478714200413,Alzheimer's
20.99609375,F4,5.843209055955563e-13,-12.233348575400544,Alzheimer's
21.240234375,F4,5.685136438077696e-13,-12.245259108180605,Alzheimer's
21.484375,F4,5.446824270928057e-13,-12.263856635998645,Alzheimer's
21.728515625,F4,5.682911041146898e-13,-12.245429142238114,Alzheimer's
21.97265625,F4,5.959877397418061e-13,-12.22476267418132,Alzheimer's
22.216796875,F4,5.088746782978218e-13,-12.293389159166264,Alzheimer's
22.4609375,F4,5.317554872328616e-13,-12.274288019878158,Alzheimer's
22.705078125,F4,5.191359553619971e-13,-12.28471889083885,Alzheimer's
22.94921875,F4,4.691692943429298e-13,-12.32867041883655,Alzheimer's
23.193359375,F4,4.648497924715175e-13,-12.3326873585923,Alzheimer's
23.4375,F4,4.654497413093217e-13,-12.332127206735093,Alzheimer's
23.681640625,F4,4.217342653151983e-13,-12.374961111736487,Alzheimer's
23.92578125,F4,4.749711317993087e-13,-12.323332785493568,Alzheimer's
24.169921875,F4,4.617181754664698e-13,-12.33562302917546,Alzheimer's
24.4140625,F4,4.0694739016204564e-13,-12.390461732394312,Alzheimer's
24.658203125,F4,4.1930377218127523e-13,-12.377471230536704,Alzheimer's
24.90234375,F4,4.4599835178936e-13,-12.350666746243258,Alzheimer's
25.146484375,F4,4.2531525030651574e-13,-12.37128904473666,Alzheimer's
25.390625,F4,3.987682452620169e-13,-12.39927943274896,Alzheimer's
25.634765625,F4,3.711486760587234e-13,-12.43045208430008,Alzheimer's
25.87890625,F4,3.849462590759952e-13,-12.414599896506656,Alzheimer's
26.123046875,F4,4.363343250315331e-13,-12.360180621105728,Alzheimer's
26.3671875,F4,4.2151053995135413e-13,-12.375191561287204,Alzheimer's
26.611328125,F4,3.996912551711676e-13,-12.398275353547383,Alzheimer's
26.85546875,F4,4.491016284090307e-13,-12.347655370215008,Alzheimer's
27.099609375,F4,4.04150299293399e-13,-12.393457095248646,Alzheimer's
27.34375,F4,3.896873967062501e-13,-12.40928363995902,Alzheimer's
27.587890625,F4,4.564583091340364e-13,-12.340598882839156,Alzheimer's
27.83203125,F4,4.2978251084760323e-13,-12.366751261243174,Alzheimer's
28.076171875,F4,3.785788794284822e-13,-12.421843618590724,Alzheimer's
28.3203125,F4,3.749544464869742e-13,-12.426021491848427,Alzheimer's
28.564453125,F4,3.835502356500245e-13,-12.41617774609104,Alzheimer's
28.80859375,F4,3.525345473770724e-13,-12.452798316970338,Alzheimer's
29.052734375,F4,3.57200916266265e-13,-12.447087435760892,Alzheimer's
29.296875,F4,3.5648375356725613e-13,-12.447960257949196,Alzheimer's
29.541015625,F4,3.255600693105312e-13,-12.487368867731083,Alzheimer's
29.78515625,F4,3.4632503420586177e-13,-12.46051611421287,Alzheimer's
30.029296875,F4,3.487194302686664e-13,-12.457523853532058,Alzheimer's
30.2734375,F4,3.63641971652905e-13,-12.439325996172652,Alzheimer's
30.517578125,F4,3.471874723088564e-13,-12.459435954017705,Alzheimer's
30.76171875,F4,3.195174881565693e-13,-12.495505366607166,Alzheimer's
31.005859375,F4,3.6457420105778324e-13,-12.438214067262692,Alzheimer's
31.25,F4,3.0646789432209814e-13,-12.513615015596066,Alzheimer's
31.494140625,F4,2.905042596000799e-13,-12.536847495262473,Alzheimer's
31.73828125,F4,3.326410664219136e-13,-12.478024135695357,Alzheimer's
31.982421875,F4,3.3566540057270534e-13,-12.474093422275256,Alzheimer's
32.2265625,F4,3.327301437294394e-13,-12.47790785238534,Alzheimer's
32.470703125,F4,3.016631258239079e-13,-12.52047777311942,Alzheimer's
32.71484375,F4,3.4230621534004624e-13,-12.465585215196391,Alzheimer's
32.958984375,F4,3.1947864753399173e-13,-12.495558162757682,Alzheimer's
33.203125,F4,2.874624935864828e-13,-12.54141881146484,Alzheimer's
33.447265625,F4,2.877093079647313e-13,-12.541046087597577,Alzheimer's
33.69140625,F4,3.017444305953617e-13,-12.520360737084877,Alzheimer's
33.935546875,F4,2.902820877404519e-13,-12.537179762085955,Alzheimer's
34.1796875,F4,2.8721224285225804e-13,-12.541797051582057,Alzheimer's
34.423828125,F4,2.520181773427399e-13,-12.598568133682964,Alzheimer's
34.66796875,F4,3.0359781662843793e-13,-12.51770135606256,Alzheimer's
34.912109375,F4,2.704976115463355e-13,-12.56783656529614,Alzheimer's
35.15625,F4,2.700891865829871e-13,-12.568492803081517,Alzheimer's
35.400390625,F4,2.3596411390966666e-13,-12.62715404074203,Alzheimer's
35.64453125,F4,2.401078272042436e-13,-12.619593682274482,Alzheimer's
35.888671875,F4,2.492945788697175e-13,-12.603287165509728,Alzheimer's
36.1328125,F4,2.3009833077549e-13,-12.63808653186427,Alzheimer's
36.376953125,F4,2.523114613088746e-13,-12.59806302110294,Alzheimer's
36.62109375,F4,3.043979764660042e-13,-12.51655823893356,Alzheimer's
36.865234375,F4,2.7374328517846085e-13,-12.562656525104185,Alzheimer's
37.109375,F4,2.659887563934418e-13,-12.575136721036184,Alzheimer's
37.353515625,F4,2.461292267881284e-13,-12.608836812631385,Alzheimer's
37.59765625,F4,2.137849126282132e-13,-12.670022947366329,Alzheimer's
37.841796875,F4,2.4091065811987293e-13,-12.618143985969876,Alzheimer's
38.0859375,F4,2.554259173222503e-13,-12.592735038243411,Alzheimer's
38.330078125,F4,2.9778019994302953e-13,-12.526104182814072,Alzheimer's
38.57421875,F4,3.46345021215834e-13,-12.460491051058847,Alzheimer's
38.818359375,F4,3.217446889742876e-13,-12.4924886132447,Alzheimer's
39.0625,F4,2.6542318860038666e-13,-12.576061137834554,Alzheimer's
39.306640625,F4,2.648818431380756e-13,-12.57694781027656,Alzheimer's
39.55078125,F4,2.674584770307235e-13,-12.57274363269391,Alzheimer's
39.794921875,F4,2.547009933148684e-13,-12.59396936131701,Alzheimer's
0.0,C3,4.605326848064952e-10,-9.336739541737762,Alzheimer's
0.244140625,C3,3.350094453410562e-09,-8.474942948182042,Alzheimer's
0.48828125,C3,1.635952805222733e-09,-8.786229229226421,Alzheimer's
0.732421875,C3,8.05390265531934e-10,-9.093993623861085,Alzheimer's
0.9765625,C3,4.680813994974539e-10,-9.329678616416068,Alzheimer's
1.220703125,C3,3.038273991684515e-10,-9.51737306401138,Alzheimer's
1.46484375,C3,2.1084891120331616e-10,-9.676028637284226,Alzheimer's
1.708984375,C3,1.5221477061136248e-10,-9.817543202468473,Alzheimer's
1.953125,C3,1.2765653906440612e-10,-9.893956934037544,Alzheimer's
2.197265625,C3,9.30455717575702e-11,-10.03130429106642,Alzheimer's
2.44140625,C3,7.045365726823659e-11,-10.152096457626476,Alzheimer's
2.685546875,C3,5.7475289019078616e-11,-10.240518836168723,Alzheimer's
2.9296875,C3,4.6267517872066464e-11,-10.334723798606428,Alzheimer's
3.173828125,C3,3.8707459020034077e-11,-10.412205337329926,Alzheimer's
3.41796875,C3,3.3759435585441375e-11,-10.471604822833626,Alzheimer's
3.662109375,C3,2.8677179403833968e-11,-10.54246356672776,Alzheimer's
3.90625,C3,2.2182704459325825e-11,-10.653985506872122,Alzheimer's
4.150390625,C3,2.0162525233660527e-11,-10.695455076077494,Alzheimer's
4.39453125,C3,1.6824955284810755e-11,-10.774046081314134,Alzheimer's
4.638671875,C3,1.4615285944237674e-11,-10.835192683365747,Alzheimer's
4.8828125,C3,1.3227415021293939e-11,-10.878525019884862,Alzheimer's
5.126953125,C3,1.0481290118209618e-11,-10.979585257740125,Alzheimer's
5.37109375,C3,9.69584246233443e-12,-11.01341444952006,Alzheimer's
5.615234375,C3,8.17055299955069e-12,-11.08774854854399,Alzheimer's
5.859375,C3,7.786859157533106e-12,-11.108637680403294,Alzheimer's
6.103515625,C3,7.358415673655134e-12,-11.133215682708244,Alzheimer's
6.34765625,C3,7.1260839290763954e-12,-11.147149066952712,Alzheimer's
6.591796875,C3,5.657325538566976e-12,-11.247388830003532,Alzheimer's
6.8359375,C3,4.930188391657828e-12,-11.307136485206703,Alzheimer's
7.080078125,C3,5.259297870389469e-12,-11.27907223139171,Alzheimer's
7.32421875,C3,4.93242626702622e-12,-11.306939398131115,Alzheimer's
7.568359375,C3,4.433718986072776e-12,-11.35323183640544,Alzheimer's
7.8125,C3,3.918461406999493e-12,-11.406884426249562,Alzheimer's
8.056640625,C3,3.87347000316954e-12,-11.411899802936803,Alzheimer's
8.30078125,C3,3.5597175897194148e-12,-11.448584455423628,Alzheimer's
8.544921875,C3,2.885047076338377e-12,-11.53984709591304,Alzheimer's
8.7890625,C3,2.8733179676866088e-12,-11.54161631136598,Alzheimer's
9.033203125,C3,2.6841552356942375e-12,-11.571192370747518,Alzheimer's
9.27734375,C3,2.566124761509887e-12,-11.590722232638363,Alzheimer's
9.521484375,C3,2.622683966057793e-12,-11.581254038828746,Alzheimer's
9.765625,C3,2.2684836487872245e-12,-11.644264346777984,Alzheimer's
10.009765625,C3,1.9142912488886213e-12,-11.717991986014509,Alzheimer's
10.25390625,C3,2.004411518473368e-12,-11.698013110222591,Alzheimer's
10.498046875,C3,2.114900202111381e-12,-11.674710121288902,Alzheimer's
10.7421875,C3,1.8496403710960504e-12,-11.732912704046274,Alzheimer's
10.986328125,C3,1.8151734751227978e-12,-11.741081863361536,Alzheimer's
11.23046875,C3,1.6546122978812129e-12,-11.781303752109393,Alzheimer's
11.474609375,C3,1.7270142401426257e-12,-11.76270408143088,Alzheimer's
11.71875,C3,1.4087784612628412e-12,-11.8511572968947,Alzheimer's
11.962890625,C3,1.2659024343226612e-12,-11.897599764988572,Alzheimer's
12.20703125,C3,1.3770272041857044e-12,-11.86105747985126,Alzheimer's
12.451171875,C3,1.3427340640722112e-12,-11.872009993245198,Alzheimer's
